idTweeter;fecha;autor;cuenta;seguidores;retweet;textoLimpio;polaridad;subjetivo;geolocalizacion 
1088917149471703041;2019-01-25  21:50:54;PHIL  PROTON;FELOPROTON;1150;0;DAYALAEC  BANCOPICHINCHA  SI  DATO  CIEO  EMBARGO  CAJEROS  CERRADOS  GUARDIANIA  SI  SERA  DISUASORIO;0.34;0.42000000000000004;RIGHTHERE  AND  RIGHTNOW
1088917011860733957;2019-01-25  21:50:21;PHIL  PROTON;FELOPROTON;1150;0;DAYALAEC  BANCOPICHINCHA  BUENO  ENORMES  UTILIDADES  HECHO  INCREMENTADO  ENORMEMENTE  PROPORCIONAL  MEJORA  SEGURIDAD  SERVICIO  HTTPS  TCOFX7JNCDBSH;0.34;0.42000000000000004;RIGHTHERE  AND  RIGHTNOW
1088916718435688450;2019-01-25  21:49:11;FRANCISCO  RIVERA;PANCHO_37;727;0;BANCOPICHINCHA  ATENCION  TARJETAS  DEBITO  MAS  ESTAN  CERRADAS  ATENCION  PROHIBIDO  USO  CELUAR  SENOR  JUNTO  PYMES  GRAN  CONVERSA  CEL  BANCO  GRACIAS  ATENDIERON;0.34;0.42000000000000004;QUITO  -  ECUADOR
1088916580786950146;2019-01-25  21:48:38;ESPIRIDION  CONCHA;ESPIRIDINCONCHA;1474;1;AMBIENTEGESTION  ELCOMERCIOCOM  AGENCIA  CONOCIDA  ALTA  VULNERABILIDAD  ASALTOS  AQUI  CORRESPONSABILIDAD  POLIC;0.34;0.42000000000000004;QUITO  ECUADOR
1088916493537103872;2019-01-25  21:48:17;DANNY  ;DAYALAEC;4152;0;FELOPROTON  BANCOPICHINCHA  SABRIA  DECIR  REGULACION  RESPECTO  SI  SI  POLICIA  ATADA  MANOS  USAR  ARMA  CREES  EMPRESA  SEGURIDAD  BANCO  IRA  MEJOR  FISCALES  JUECES  ABOGADOS  ACTIVISTAS  SALIDOS  FACULTADES  PROGRES;0.34;0.42000000000000004;ECUADOR
1088916452650950658;2019-01-25  21:48:08;BANCO  PICHINCHA;BANCOPICHINCHA;347803;0;WLADIMIRLINDO  APENAS  RECIBAMOS  GESTIONAREMOS  LLAMADA  ASESOR  AYUDARA  CASO  SALUDOS;0.34;0.42000000000000004;ECUADOR
1088916422753947649;2019-01-25  21:48:00;BANCO  PICHINCHA;BANCOPICHINCHA;347803;0;WLADIMIRLINDO  BUEN  DIA  ENTENDEMOS  MALESTAR  ENCANTARIA  PODER  AYUDARLE  CANCELACION  SEGURO  FAVOR  ENVIENOS  DATOS  COMPLETOS  NOMBRES  CEDULA  IDENTIDAD  TELEFONO  CORREO  ELECTRONICO  CIUDAD  RESIDENCIA  TWELVE;0.34;0.42000000000000004;ECUADOR
1088916347059343360;2019-01-25  21:47:42;WASHINGTON  ANDRADE  ESCOBAR;DRWANDRADEE;1550;1;NESTORNE  EVILDRUMS  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  SI  LEVANTAMOS  VOZ  TAMBIEN  CONTRIBUIRIAMOS  DESCOMPOSICION  SOCIAL;0.34;0.42000000000000004;UIO-GYE
1088916072017874944;2019-01-25  21:46:37;BANCO  PICHINCHA;BANCOPICHINCHA;347803;0;GEORGESMITHB197  BUENAS  TARDES  SIEMPRE  ATENTO  REQUERIMIENTOS  CLIENTES  FAVOR  DETALLE  CASO  PAICULAR  VERIFICAR  SUCEDIDO  SOLVENTARLO  SALUDOS;0.34;0.42000000000000004;ECUADOR
1088915871047794688;2019-01-25  21:45:49;WASHINGTON  ANDRADE  ESCOBAR;DRWANDRADEE;1550;2;NESTORNE  EVILDRUMS  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  RESPETO  POSICION  AMIGO  LAMENTO  SUCEDIDO  VECINO  SECTOR  OCURRIO  HECHO  CIUDADANO  RECLAMA  AUTORIDADES  DEN  SEGURIDAD  CUMPLAN  FUNCIONES  RECUERDO  PRIMERA  VEZ  OCURREN  ASALTOS  LUGAR  SALUDOS;0.34;0.42000000000000004;UIO-GYE
1088915532026400769;2019-01-25  21:44:28;ANGELUS;ANGELAHIDALG;64;118;MIGUELEJIJONH  SACANDO  DINERO  CAJERO  BANCOPICHINCHA  SIX  DICIEMBRE  POUGAL  MATARON  NOE  QUITO  CERO  SEGUR;0.34;0.42000000000000004;
1088915376199610368;2019-01-25  21:43:51;ANIBAL  PAZMINO;PAZMINO_ANIBAL;133;9;PENCALADAH  MARGALLEGOSO  LENIN  TIEMPO  MISMA  ESQUINA  BANCO  BANCOPICHINCHA  TAMBIEN  DEBERIA  TOMAR  ALGUNA  MEDIDA  REC;0.34;0.42000000000000004;
1088915331706433538;2019-01-25  21:43:40;BANCO  PICHINCHA;BANCOPICHINCHA;347803;0;XXAVIERQUEZADA  BUEN  DIA  PEDIMOS  DISCULPAS  SUCEDIDO  AGENCIA  AHORA  POSIBLE  ABRIR  CUENTA  INTERNET  MINUTOS  RECIBIR  XPEA  VISA  DEBITO  GRATIS  QUIERA  DOMICILIO  TRABAJO  SOLO  INGRESAR  SIGUIENTE  ENLACE  HTTPS  TCOWCTP43NE5W  SALUDOS;0.34;0.42000000000000004;ECUADOR
1088915127150280705;2019-01-25  21:42:52;GEOVANNY  MEDRANDA;GEOMEDZ;127;118;MIGUELEJIJONH  SACANDO  DINERO  CAJERO  BANCOPICHINCHA  SIX  DICIEMBRE  POUGAL  MATARON  NOE  QUITO  CERO  SEGUR;0.34;0.42000000000000004;
1088914998750072837;2019-01-25  21:42:21;BANCO  PICHINCHA;BANCOPICHINCHA;347803;0;PANCHO_37  BUENAS  TARDES  LEVANTADO  LLAMADO  ATENCION  AGENCIA  SUCEDIDO  SALUDOS;0.34;0.42000000000000004;ECUADOR
1088914737340039168;2019-01-25  21:41:19;BANCO  PICHINCHA;BANCOPICHINCHA;347803;0;MAIKELVMA  BUENAS  TARDES  FAVOR  PUEDE  ACERCARSE  CUALQUIERA  AGENCIAS  LUNES  VIERNES  NINE  HUNDRED  ONE  THOUSAND,  SIX  HUNDRED  SALUDOS;0.34;0.42000000000000004;ECUADOR
1088914625201090571;2019-01-25  21:40:52;PHIL  PROTON;FELOPROTON;1150;1;VE  CAJERO  AUNQUE  ABIEO  PROPIEDAD  PRIVADA  BANCOPICHINCHA  PRESTA  DEFICIENTE  SEGURIDAD  PESAR  BAJAS  TASAS  COBROS  SERVICIOS  SEGURIDADEC  QUITO  AUTODEFENSA  CC  DAYALAEC  HTTPS  TCOTVMOZBBGMW;0.34;0.42000000000000004;RIGHTHERE  AND  RIGHTNOW
1088914372758564864;2019-01-25  21:39:52;DANNY  ;DAYALAEC;4152;0;FELOPROTON  BANCOPICHINCHA  BANCOS  TODA  INSTITUCION  FUEE  INCENTIVO  MEJORAR  SEGURIDAD  DENTRO  COSTOS  REGULACION  EXISTE  PROBLEMA  MUCHA  REGULACION  ALTO  COSTO;0.34;0.42000000000000004;ECUADOR
1088914309051305986;2019-01-25  21:39:36;NESTOR  NEGRETE;NESTORNE;246;1;DRWANDRADEE  EVILDRUMS  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  COMPAIR  IMAGENES  ALIMENTAR  MORBO  IRRESPETAR  FAMILIA  CABALLERO  QUEJAMOS  FALTA  MORALIDAD  PRINCIPIOS  PERDIDA  SENSIBILIDAD  PAE  PROCESO  COMPAIR  IMAGENES  PAE  PROCESO  DESCOMPOSICION  SOCIAL;0.34;0.42000000000000004;GUAYAQUIL,  ECUADOR
1088913684485812224;2019-01-25  21:37:08;PHIL  PROTON;FELOPROTON;1150;0;DAYALAEC  BANCOPICHINCHA  LAMENTABLEMENTE  REFLEJA  INVERSION  BANCOS  SEGURIDAD  ADEMAS  PROTOCOLO  EVENTO  INMEDIACIONES  EXTERIORES  ENCERRARSE  AUXILIAR  CLIENTE  BP  MONTON  CLIENTES  PROPORCIONAL  SERVICIO;0.34;0.42000000000000004;RIGHTHERE  AND  RIGHTNOW
1088913200693813248;2019-01-25  21:35:12;XIMENA;XIMENACAB;2744;0;BANCOPICHINCHA  NOVIEMBRE  DIA  ELEVEN  OCTUBRE  TRANSFERENCIA  FIFTY  DOLARES  CUENTA  BANCO  PACIFICO;0.34;0.42000000000000004;QUITO,  ECUADOR
1088912989086986242;2019-01-25  21:34:22;ANITA  PARRAGA;ANITAPARRAGA1;351;17;BANCOPICHINCHA  INCLUYENOS  CONTACTOS  NUEVO  SERVICIO  BANCA  TELEFONICA  PERMITE  IDENTIFICAE  INICIO  L;0.34;0.42000000000000004;ATACAMES
1088912935815180294;2019-01-25  21:34:09;DANNY  ;DAYALAEC;4152;0;FELOPROTON  BANCOPICHINCHA  EXISTEN  AGENCIAS  CAJEROS  AUTOMATICOS  INTERNOS  GUARDIAS  BLINDADOS  AUN  ASI  ASALTOS  REALIZAN  METROS  AGENCIA  ESPACIO  PUBLICO  RESPONSABILIDAD  AUTORIDADES  BANCO;0.34;0.42000000000000004;ECUADOR
1088912384738148352;2019-01-25  21:31:58;PILAR;PILAR19242084;2;2;AT_SUPERCASTIEL  KTALAGRANDE  TELEAMAZONASEC  CREO  CASUALIDADES  PARECE  DENTRO  BANCOPICHINCHA  SAPO;0.34;0.42000000000000004;
1088912275627483138;2019-01-25  21:31:32;FREDDY6518227;FREDDY6518227;18040;9;PENCALADAH  MARGALLEGOSO  LENIN  TIEMPO  MISMA  ESQUINA  BANCO  BANCOPICHINCHA  TAMBIEN  DEBERIA  TOMAR  ALGUNA  MEDIDA  REC;0.34;0.42000000000000004;ECUADOR
1088912127094648832;2019-01-25  21:30:56;DENNYS  VACACELA;DENNYS_VU;338;118;MIGUELEJIJONH  SACANDO  DINERO  CAJERO  BANCOPICHINCHA  SIX  DICIEMBRE  POUGAL  MATARON  NOE  QUITO  CERO  SEGUR;0.34;0.42000000000000004;QUITO,  ECUADOR
1088912023512117251;2019-01-25  21:30:32;BANCO  PICHINCHA;BANCOPICHINCHA;347803;0;XIMENACAB  BUENAS  TARDES  VERIFICADO  CASO  NOVIEMBRE  TWO  THOUSAND  AND  EIGHTEEN  MILLAS  DOBLE  DEBITO  MENCIONA  FAVOR  DETALLAR  MANERA  CORRECTA  CASO  VERIFICARLO  SALUDOS;0.34;0.42000000000000004;ECUADOR
1088911134156038144;2019-01-25  21:27:00;PHIL  PROTON;FELOPROTON;1150;1;REALMENTE  ALARMANTE  SITUACION  SEGURIDAD  SACAPINTAS  BANCOS  COBRAN  BANCOPICHINCHA  TAMBIEN  DEBEN  INVEIR  SEGURIDAD  PONER  CABINAS  CERRDAS  ENTRAR  SOLO  TARJETA  GUARDIANIA  SEGURIDADEC  AUTODEFENSA  HTTPS  TCOOIU5I4MFCR;0.34;0.42000000000000004;RIGHTHERE  AND  RIGHTNOW
1088910405014114305;2019-01-25  21:24:06;PAULO  SULCA;PAULOSULCA;193;0;BANCOPICHINCHA  INGRESO  DATOS  PIDEN  LUEGO  SALE  MENSAJE  LLAMAR  ACERCARME  BANCO  ALGUNA  AYUDA  FAVOR;0.34;0.42000000000000004;SANTO  DOMINGO  DE  LOS  TSACHILAS
1088910145294295040;2019-01-25  21:23:04;TRANSHUMANISMOPOLITICO;CHEVANGUARDISMO;41;0;MPVIVAR  DRWANDRADEE  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  ESTAN  REDES  PORGA  BANCO  PICHINCHA  SALE  VIDEO  SEGURIDAD  MOMENTO  PEGAN  TWO  CAJERO;0.34;0.42000000000000004;
1088909897108877318;2019-01-25  21:22:05;TRANSHUMANISMOPOLITICO;CHEVANGUARDISMO;41;0;DRWANDRADEE  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  CUANTO  DEBEMOS  ESPERARA  SALGA  INCOMPETENTE  LENIN  MARIA  PAULA  ROMO  DEMAS  MINISTROS;0.34;0.42000000000000004;
1088909488218914817;2019-01-25  21:20:27;CRAL;CRAL66766167;8;0;MIGUELEJIJONH  BANCOPICHINCHA  MUNICIPIOQUITO  TELEAMAZONASEC  ELCOMERCIOCOM  ELUNIVERSOCOM  ECUAVISA  CAPIZAPATAEC  HECHO  AISLADO  VE  SHUNSHO;0.34;0.42000000000000004;
1088909149868568578;2019-01-25  21:19:06;LOBOENCACERIA;LOBOENCACERIA;61;0;DRWANDRADEE  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  HECHO  PRODUCTO  INSEGURIDAD  VIVIMOS  EXPUESTOS  ECUATORIANOS  Q  AQUI  LEY  Q  AMPARE  VICTIMA  SOLO  LEY  AMPARA  DELINCUENTE;0.34;0.42000000000000004;ESTADOS  UNIDOS
1088908728114601986;2019-01-25  21:17:26;ESTEBAN  ENDARA;ESTEBANENDARA;602;0;XIMENACAB  J_JESSILU  BANCOPICHINCHA  INCREIBLE  PASE  PEOR  COBROS  INDEBIDOS  HABIA  DENUNCIADO  QUEDO  MEDIAS  ASAMBLEA;0.34;0.42000000000000004;QUITO
1088908283388268544;2019-01-25  21:15:40;GABY  T  ORDONEZ;KAFFEGABBY;115;16;RAFAELVUELVE  AFUERA  D  BANCO  PICHINCHA  ASESINAN  CLIENTE  PRESENCIA  ANTISOCIALES  BANCO  CERRO  PUEAS  PRESTO  NING;0.34;0.42000000000000004;CUENCA
1088908225980829697;2019-01-25  21:15:26;GORILON  ;GORILON30;209;0;CESARGONZAGAA  BANCOPICHINCHA  LENIN  FFAAECUADOR  MARIAPAULAROMO  CREO  CIVILES  POEMOS  ARMAS  CREO  MUEE  DELINCUENTE  VERAS  DEJAN  ROBAR  ASI  SIMPLE  MUEE  DELINCUENTE  ASI  SIMPLE  CELULAR  PLOMAZO  CABEZA  JODEN  MAS;0.34;0.42000000000000004;GUAYAQUIL
1088907860518539265;2019-01-25  21:13:59;IVAN  PAZMINO;IVANCHOPAZMINO;70;0;DRWANDRADEE  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  TENER  COMPASION  MISERABLES  ASESINOS  OJALA  ALGUN  DIA  COJAN  ROJA  PERFOREN  PUNTE  BALAPERO  VEZ  MAS  QUEDA  DEMOSTRADO  CERCAR  ESCENA  CRIMEN  SIRVEN  POLICIAS  GENTE  DELEITANDOSE  MUEO  FILMANDO;0.34;0.42000000000000004;UIO
1088907521073532928;2019-01-25  21:12:38;RAYMOND  RAMOS;TUNENE9205;83;118;MIGUELEJIJONH  SACANDO  DINERO  CAJERO  BANCOPICHINCHA  SIX  DICIEMBRE  POUGAL  MATARON  NOE  QUITO  CERO  SEGUR;0.34;0.42000000000000004;QUITO,  ECUADOR
1088907019506061312;2019-01-25  21:10:39;DENISSE  CORONEL;DENISSE_CORONEL;205;1;ESTEBANGPC  CONFIRMADONET  AQUI  POLICIAECUADOR  VER  SABIAN  DELINCUENTES  SACABA  DINERO  GRAN  CA;0.34;0.42000000000000004;
1088906215852294148;2019-01-25  21:07:27;LUIS  PEREZ;LUISPRE47161499;3;0;DRWANDRADEE  CAMILIN86  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  HACEN  MEGA  OPERATIVO  POLICIAS  ENCUBIEOS  ATRAPAR  DELINCUENTES  MAS  CREATIVIDAD  PAE  POLICIA  QUIEREN  LLEGUEMOS  SENORES  POLICIAS  DIOS;0.34;0.42000000000000004;
1088905285253648384;2019-01-25  21:03:45;NESTOR  ALFREDO  MENDOZA;NESMEN22;45;0;MIGUELEJIJONH  CONSTANZAPALER1  BANCOPICHINCHA  MUNICIPIOQUITO  TELEAMAZONASEC  ELCOMERCIOCOM  ELUNIVERSOCOM  ECUAVISA  MAL  PEORPERO  IMAGINO  DENTRO  ESTADISTICAS  IMPOA;0.34;0.42000000000000004;PORTOVIEJO,  ECUADOR
1088904820361187330;2019-01-25  21:01:54;DAVID  BASTIDAS  ;DAVEBASTIDAST;1143;118;MIGUELEJIJONH  SACANDO  DINERO  CAJERO  BANCOPICHINCHA  SIX  DICIEMBRE  POUGAL  MATARON  NOE  QUITO  CERO  SEGUR;0.34;0.42000000000000004;UT:  -0.19834,-78.429683
1088904679550058496;2019-01-25  21:01:21;SIRACIDEXDIEX;SIRACIDEXDIEX;294;0;DRWANDRADEE  MANURECHARGED  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  SEGURIDAD  CIUDADANOS  YENDO  MANOS  PPNN;0.34;0.42000000000000004;QUITO,  ECUADOR
1088904538617270274;2019-01-25  21:00:47;JORGIN;JORGELAG4548;217;10;RAFAELVUELVE  ULTIMOS  HECHOS  RECUERDAN  EPOCA  D  FEBRES  PSC  JAIME  NEBOT  MUEES  ASESINATO  BANCOPICHINCHA  SICARIATO  DIPUTADOS;0.34;0.42000000000000004;QUITO
1088903144120242176;2019-01-25  20:55:15;JORGE  RONQUILLO  G;JORKEM7075;7;21;BANCOPICHINCHA  HOY  TOSAGUA  CORAZON  MANABI  CELEBRA  THIRTY-FIVE  ANOS  CANTONIZACION  UNIMOS  CELEBRACIONES  ESTAREM;0.34;0.42000000000000004;GUAYAQUIL
1088902894915649536;2019-01-25  20:54:15;EDWINRODRIGO;RODRIGOLOOR;1058;0;LAMENTABLE  ASALTO  MUEE  CIUDADANO  AFUERA  AGENCIA  BANCARIA  BANCOPICHINCHA  QUITO  SIEMPRE  HACEN  GUARDIAS  AFUERA  INSTALACIONES  ADENTRO  COMPLICES  HACER  USUARIO  MANTIENE;0.34;0.42000000000000004;MANTA-MANABI-ECUADOR
1088902840381251592;2019-01-25  20:54:02;XIMENA;XIMENACAB;2744;0;J_JESSILU  ESTEBANENDARA  BANCOPICHINCHA  HICIERON  DOBLE  COBRO  DIJERON  ERROR  SISTEMA  FORTY-EIGHT  HORAS  DEVOLVIAN  NOVIEMBRESIGO  ESPERANDO;0.34;0.42000000000000004;QUITO,  ECUADOR
1088902838388961282;2019-01-25  20:54:02;VICTOR  GUILCAPI;VICTORGUILCAPI;114;1;CONSTERNADO  PERDIDA  FERNANDO  SOLIDARIDAD  FAMILIA  RINACAMPAINB  INTRIGA  FALTA  SEGURIDAD  BANCOPICHINCHA  PREVENIR  SACA  PINTAS  POSIBILIDAD  EMPLEADOS  COMPLICES  HTTPS  TCO4DOM8SH4TN;0.34;0.42000000000000004;
1088902579633958917;2019-01-25  20:53:00;JULIO  DIAZ;JULIODIAZ70;5748;118;MIGUELEJIJONH  SACANDO  DINERO  CAJERO  BANCOPICHINCHA  SIX  DICIEMBRE  POUGAL  MATARON  NOE  QUITO  CERO  SEGUR;0.34;0.42000000000000004;GUAYAQUIL-ECUADOR
1088902398867841024;2019-01-25  20:52:17;ESTEBAN  ENDARA;ESTEBANENDARA;602;0;PASA  BANCOPICHINCHA  PUEDEN  REALIZAR  DEBITOS  PERMISO  DESPUES  DAR  LARGA  TRAMITES  SUPERBANCOSEC  DEBE  TOMAR  CAAS  ASUNTO  MANERA  URGENTE  HTTPS  TCOQ4RXAOZTRQ;0.34;0.42000000000000004;QUITO
1088901909036044289;2019-01-25  20:50:20;ESTEBAN  ENDARA;ESTEBANENDARA;602;1;J_JESSILU  DESPUES  MAS  MES  HABER  LLAMADO  DIGAN  VAN  DEVOLVER  DINERO  VISITAR  AGENCIAS  HACER  SOLICITUD;0.34;0.42000000000000004;QUITO
1088901900068634625;2019-01-25  20:50:18;OMAR  CACERES;OCACERESR;1065;118;MIGUELEJIJONH  SACANDO  DINERO  CAJERO  BANCOPICHINCHA  SIX  DICIEMBRE  POUGAL  MATARON  NOE  QUITO  CERO  SEGUR;0.34;0.42000000000000004;GUAYAS,  ECUADOR
1088901289390604289;2019-01-25  20:47:52;GEORGE;GEORGESMITHB197;3;0;CONTINUAN  ROBOS  CUENTA  AHORRISTAS  NADIE  HACE  NOVAECUADOR  SUPERBANCOSEC  BANCOPICHINCHA  BANCOPACIFICO  REGIMENECONOMAN  SCPM_EC  SUPERCIASEC  DEFENSORIAEC  HTTPS  TCO65JICZLOKC;0.34;0.42000000000000004;
1088900784815779840;2019-01-25  20:45:52;SANTIAGO  VASQUEZ;SAVALA72;282;0;DRWANDRADEE  CHRISCACERESG  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  LASTIMOSAMENTE  VIO  IBARRA  DIJERON  MAL  PROCEDIMIENTO  PAE  POLICIAS  LAMENTABLE  HECHO  SIDO  COMUN  DECIR  PROTOCOLOS  PROCEDIMIENTOS  POLICIAS  MEZCLAN  GENTE  CONTAMINANDO  ESCENA  CRIMEN;0.34;0.42000000000000004;GUAYAQUIL,  ECUADOR
1088900700455743489;2019-01-25  20:45:32;DENNIS  ESPINEL;ADRIAN290382;33;0;ADRI_MAYE  BANCOPICHINCHA  MAS  RARO  POLICIA  HACE;0.34;0.42000000000000004;QUITO
1088900368245903370;2019-01-25  20:44:13;JAVIER  JIMENEZ  ROMAN;GATTILLOS_11;260;5;JPJARAMILLO25  MAS  REUBICARSE  DEBE  BRINDAR  MAYOR  SEGURIDAD  CLIENTES  AGENTE  SEGURIDAD  DEBE  HACER  PRESENCIA  CC  BA;0.34;0.42000000000000004;QUITO,  ECUADOR
1088900163995922437;2019-01-25  20:43:24;APALACIOSBSC;ARTULOVEH;320;14;LARADIOREDONDA  VIVE  NOCHEAMARILLA2019  JUNTO  LARADIOREDONDA  SABADO  TWENTY-SIX  ENERO  ESTADIO  MONUMENTAL  BANCOPICHINCHA  ONE;0.34;0.42000000000000004;  MONUMENTAL  DE  GUAYAQUIL
1088900096090144768;2019-01-25  20:43:08;ADRIANA  BUCHELI;ADRI_MAYE;1697;0;PUEDE  SER  COINCIDENCIA  ASALTOS  VIOLENTOS  PERSONAS  RETIRAN  ALTAS  CANTIDADES  DINERO  DEN  JUSTO  AGENCIA  SI  GENERA  DUDAS  BANCOPICHINCHA  PILAS  HTTPS  TCOCNRID1JBBC;0.34;0.42000000000000004;QUITO  -  ECUADOR
1088900065274544129;2019-01-25  20:43:01;SANTIAGO  VASQUEZ;SAVALA72;282;1;AURVELASTEGUI  DRWANDRADEE  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  IMPRESIONA  MORBO  GENTE  FILMAR  TOMAR  FOTOS;0.34;0.42000000000000004;GUAYAQUIL,  ECUADOR
1088899611866091525;2019-01-25  20:41:12;PETER;UNKNOWGENIUS10;165;0;GUILLERMO7512  DRWANDRADEE  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  RAZON  INTERPOL  RECHAZO  CAE  ARRESTO  CORREA  CORREA  COMPRO  LOSER  EUROPEOS;0.34;0.42000000000000004;U.S.A
1088899463781982208;2019-01-25  20:40:37;EDUARDO_AP;KAP_EDU;128;16;RAFAELVUELVE  AFUERA  D  BANCO  PICHINCHA  ASESINAN  CLIENTE  PRESENCIA  ANTISOCIALES  BANCO  CERRO  PUEAS  PRESTO  NING;0.34;0.42000000000000004;ECUADOR
1088899116791463937;2019-01-25  20:39:14;SYLVIA  MENESES  E.;PILUMENESES;4282;14;LARADIOREDONDA  VIVE  NOCHEAMARILLA2019  JUNTO  LARADIOREDONDA  SABADO  TWENTY-SIX  ENERO  ESTADIO  MONUMENTAL  BANCOPICHINCHA  ONE;0.34;0.42000000000000004;
1088898258439684096;2019-01-25  20:35:50;EDGAR  BERMUDEZ;NEGRO_BERMUDEZ3;47;16;RAFAELVUELVE  AFUERA  D  BANCO  PICHINCHA  ASESINAN  CLIENTE  PRESENCIA  ANTISOCIALES  BANCO  CERRO  PUEAS  PRESTO  NING;0.34;0.42000000000000004;
1088898195592302592;2019-01-25  20:35:35;OSWALDO  C.;RENY_AC88;167;9;MAGGA_SHANTI  ELCONDEGRJM  JCARRERAANDRADE  BANCOPICHINCHA  FEGASG  EXISTIA  LEY  BLOQUEABA  SENAL  CELULARES;0.34;0.42000000000000004;
1088898159886192640;2019-01-25  20:35:26;CARMA  ALI;CALIATIS;30;0;GABITORIERA  DRWANDRADEE  ALBO75  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  NOOO  DELINCUENCIA  CALLE  VIVITA  COLEANDO  ESTRATEGIA  GOBIERNO  SOCIALISTA  VAN  LASTIMAR  SI  MISMO  EQUIPO;0.34;0.42000000000000004;
1088897683123814401;2019-01-25  20:33:33;RUBEN  CEVALLOS;RUBENCEVALLOS;133;2;DRWANDRADEE  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  SOCIALISMO  SIGLO  XXI  CREO  LEYES  DEFENDER  DELINCUENTES  CORRUPTOS  LADO  INHABILITA  CAPACIDAD  OPERATIVA  POLICIA  SANCIONA  CARCEL  GRACIAS  MINISTRA  ROMO  LENIN  MORENO;0.34;0.42000000000000004;
1088897494568894464;2019-01-25  20:32:48;PABLO  GALLARDO  S.;PGALLARDOGIN;206;2;BOYEC84  DRWANDRADEE  CRISCASTELOV  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  MARIAPAULAROMO  SIGUE  DEFENDIENDO  VIDA;0.34;0.42000000000000004;ECUADOR  
1088897200011333633;2019-01-25  20:31:37;ROBERTO  MALDONADO;RCMBA76;206;9;MAGGA_SHANTI  ELCONDEGRJM  JCARRERAANDRADE  BANCOPICHINCHA  FEGASG  EXISTIA  LEY  BLOQUEABA  SENAL  CELULARES;0.34;0.42000000000000004;
1088897143446925314;2019-01-25  20:31:24;ROBERTO  MALDONADO;RCMBA76;206;10;ELCONDEGRJM  JCARRERAANDRADE  BANCOPICHINCHA  SEGURIDAD  BRINDAN  USUARIOS  DEJA  MUCHISIMO  DESEAR  CC  FE;0.34;0.42000000000000004;
1088897028518825985;2019-01-25  20:30:56;ALFONSO  JARRIN;PONCHIJARRIN;32;0;MIGUELEJIJONH  3762IGUAL  BANCOPICHINCHA  MUNICIPIOQUITO  TELEAMAZONASEC  ELCOMERCIOCOM  ELUNIVERSOCOM  ECUAVISA  ESTIMADO  SACANDO  DINERO  CAJERO  RETIRANDO  DINERO  VENTANILLA  SALIR  ASALTARON  DESINFORMAR;0.34;0.42000000000000004;QUITO,  ECUADOR
1088897010630094849;2019-01-25  20:30:52;PEDRO  LOVATO;LOVATO_PEDRO;278;0;MIGUELEJIJONH  3762IGUAL  BANCOPICHINCHA  MUNICIPIOQUITO  TELEAMAZONASEC  ELCOMERCIOCOM  ELUNIVERSOCOM  ECUAVISA  PANITAS  USTEDES  CREEN  VERDAD  SEGUROS  DELINCUENTES  CAGAN  RISA  SABEN  NINGUNO  PODRIAMOS  DEFENDERNOS;0.34;0.42000000000000004;CANADA  /  ECUADOR/  COSTA  RICA
1088896818040197120;2019-01-25  20:30:06;ARTURO  VELASTEGUI  S.;ARTURVELASTEGUI;453;1;DRWANDRADEE  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  IMPRESIONA  MORBO  GENTE  FILMAR  TOMAR  FOTOS  UNICO  INTERESA  FALTA  SENSIBILIDAD;0.34;0.42000000000000004;QUITO  -  ECUADOR
1088896588372680705;2019-01-25  20:29:12;LUIS  ORDONEZ;LORDONEZ60;188;118;MIGUELEJIJONH  SACANDO  DINERO  CAJERO  BANCOPICHINCHA  SIX  DICIEMBRE  POUGAL  MATARON  NOE  QUITO  CERO  SEGUR;0.34;0.42000000000000004;QUITO,  ECUADOR
1088896458131161089;2019-01-25  20:28:40;FLEUR  DE  LYS;FLEURDELYS3000;15;0;UCHOALE  ECUAINM  POLICIAECUADOR  MARIAPAULAROMO  MININTERIOREC  BANCOPICHINCHA  POLICIAS  ESTAN  PREPARADOS  AUNQUE  OREN  PUEDEN  SALVAR  VIDA  MENOS  SALVAR  ALMA  TRISTEZA;0.34;0.42000000000000004;
